Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Japan,Price / Japan,Compare At Price / Japan,Included / International,Price / International,Compare At Price / International,Status
Jackal-Abby Minnow-38sf,,,,,,,,,Sexy prism,,,,,,,,,0.0,shopify,deny,manual,1270.0,,False,False,'4525807247473,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.42.38_pm.png?v=1738935768,6.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.42.38_pm.png?v=1738935768,kg,,1045.0,,,,,,,
Jackal-Abby Minnow-38sf,,,,,,,,,Plankton clear,,,,,,,,,0.0,shopify,deny,manual,1270.0,,False,False,'4525807247435,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.43.02_pm.png?v=1738935791,7.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.43.02_pm.png?v=1738935791,kg,,1045.0,,,,,,,
Jackal-Abby Minnow-38sf,,,,,,,,,Darkness White,,,,,,,,,0.0,shopify,deny,manual,1270.0,,False,False,'4525807247497,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.43.27_pm.png?v=1738935818,8.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.43.27_pm.png?v=1738935818,kg,,1045.0,,,,,,,
jk-Abby Solid-55s,JK Abby Solid 55S,"<p>Jackal's Abby Solid 55S is a sinking lure with a total length of 55mm and weighing 2.6g, and is particularly targeted at rockfish fishing. This lure uses a solid body filled with resin, and is effective against rockfish that prey on clear or tiny baits such as shirasu, plankton, and shark. The solid body suppresses diffuse reflections underwater and has a natural transparency and texture, making it easier for selective rockfish to use their mouths. <span><span class="""" data-state=""closed""></span></span></p>
<p>In addition, it uses a joint structure, and slow retrieve creates a swaying wobbling action, and a faster-pitched S-shaped action when you increase the retrieve speed. The no-sinker design allows for slow falls and retrieves, allowing for a variety of invitations, including slow retrieves just below the surface, lifts and falls that make use of slow falls, and swinging actions that reduce distance travelling. <span><span class="""" data-state=""closed""></span></span></p>
<p></p>
<p><strong>Product Specifications:</strong></p>
<ul>
<li>
<strong>Size:</strong> 55mm</li>
<li>
<strong>Weight:</strong> 2.6g</li>
<li>
<strong>Type:</strong> Thinking</li>
<li>
<strong>Hook size:</strong> #14</li>
</ul>",Shak Tackle,,Lure,"category1, category6",True,Colour,Orange Sardine,,,,,,,,,0.0,shopify,deny,manual,1270.0,,False,False,'4525807267945,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.44.38_pm.png?v=1738935889,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.44.38_pm.png?v=1738935889,kg,,1045.0,True,,,False,,,active
jk-Abby Solid-55s,,,,,,,,,Green Weed,,,,,,,,,0.0,shopify,deny,manual,1270.0,,False,False,'4525807267914,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.45.12_pm.png?v=1738935922,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.45.12_pm.png?v=1738935922,kg,,1045.0,,,,,,,
jk-Abby Solid-55s,,,,,,,,,Squid,,,,,,,,,0.0,shopify,deny,manual,1270.0,,False,False,'4525807267921,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.45.38_pm.png?v=1738935949,3.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.45.38_pm.png?v=1738935949,kg,,1045.0,,,,,,,
jk-Abby Solid-55s,,,,,,,,,Silver powder clear,,,,,,,,,0.0,shopify,deny,manual,1270.0,,False,False,'4525807267969,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.46.06_pm.png?v=1738935976,4.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.46.06_pm.png?v=1738935976,kg,,1045.0,,,,,,,
jk-Abby Solid-55s,,,,,,,,,Surry Green,,,,,,,,,0.0,shopify,deny,manual,1270.0,,False,False,'4525807267891,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.46.33_pm.png?v=1738936003,5.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_11.46.33_pm.png?v=1738936003,kg,,1045.0,,,,,,,
jk-Juble,JK Juble,"<p>Jackal's <strong>Juble</strong> is a hybrid vibration lure that combines a metal head and frame with soft body material. This design simultaneously creates sharp, clear vibrations and soft vibrations due to the soft body, captivating the nervous big fish. <span><span class="""" data-state=""closed""></span></span></p>
<p></p>
<p><strong>Main features:</strong></p>
<ul>
<li>
<p><strong>Hybrid structure:</strong> The soft body is applied to the metal head and frame, combining the characteristics of hard and soft. </p>
</li>
<li>
<p><strong>Various Actions:</strong> Retrieving at a constant speed creates a natural swimming style that resembles a young bluegill fish, while lift and fall reproduces the movement of a shrimp bouncing. </p>
</li>
<li>
<p><strong>Customization:</strong> The frame has an eye for attaching a rear hook, and is designed to have a high degree of freedom, such as changing to a double hook specification depending on the situation. </p>
</li>
</ul>
<p>The Juvre is a sinking type with a size of 52mm and a weight of 6.4g, and comes in a wide variety of colors. <span><span class="""" data-state=""closed""></span></span></p>
<p></p>
<p>This lure has unique actions that could not be achieved with a hard or soft body alone, allowing for a variety of attacks. Please try to experience its potential. </p>",Shak Tackle,,Lure,"category1, category3, category7",True,Colour,Akakingill,,,,,,,,,0.0,shopify,deny,manual,980.0,,False,False,'4525807191578,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.09.23_pm.png?v=1739070592,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.07.29_pm_6d3c796d-1752-4807-aef6-14cf43fce363.png?v=1739071296,kg,,809.0,True,,,False,,,active
jk-Juble,,,,,,,,,Aurora smelt,,,,,,,,,0.0,shopify,deny,manual,980.0,,False,False,'4525807191585,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.09.06_pm.png?v=1739070855,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.07.55_pm.png?v=1739070929,kg,,809.0,,,,,,,
jk-Juble,,,,,,,,,Chartback Gill,,,,,,,,,0.0,shopify,deny,manual,980.0,,False,False,'4525807191554,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.08.51_pm.png?v=1739070872,3.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.08.15_pm.png?v=1739070914,kg,,809.0,,,,,,,
jk-Juble,,,,,,,,,Nigorigiru,,,,,,,,,0.0,shopify,deny,manual,980.0,,False,False,'4525807191561,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.08.34_pm.png?v=1739070899,4.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.08.34_pm.png?v=1739070899,kg,,809.0,,,,,,,
jk-Juble,,,,,,,,,Pink back pearl,,,,,,,,,0.0,shopify,deny,manual,980.0,,False,False,'4525807191608,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.08.15_pm.png?v=1739070914,5.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.08.51_pm.png?v=1739070872,kg,,809.0,,,,,,,
jk-Juble,,,,,,,,,Marsh Shrimp,,,,,,,,,0.0,shopify,deny,manual,980.0,,False,False,'4525807191622,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.07.55_pm.png?v=1739070929,6.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.09.06_pm.png?v=1739070855,kg,,809.0,,,,,,,
jk-Juble,,,,,,,,,Maruhata Purple Chart,,,,,,,,,0.0,shopify,deny,manual,980.0,,False,False,'4525807191615,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.07.29_pm_6d3c796d-1752-4807-aef6-14cf43fce363.png?v=1739071296,7.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_1.09.23_pm.png?v=1739070592,kg,,809.0,,,,,,,
jk-Jimmy Shrimp-3-8,JK Jimmy Shrimp 3.8,"<p>Jackal's <strong>Jimmy Shrimp 3.8 inch</strong> is a soft bait that mimics shrimp and crustaceans, and is highly effective in bass fishing.</p>
<p></p>
<p><strong>Main features:</strong></p>
<ul>
<li>
<p><strong>Size and Design:</strong> It is 3.8 inches in size and is rebalanced with a slightly fat body.This makes it easier for buses to notice even in poor visibility, such as in muddy lakes.<span><span class="""" data-state=""closed""></span></span></p>
</li>
<li>
<p><strong>Action:</strong> The unique shape creates natural action during falls and retrieves, triggering bass bites.</p>
</li>
<li>
<p><strong>Material:</strong> Made of a material that combines moderate flexibility and durability, it is designed to withstand repeated casting and bites.</p>
</li>
</ul>
<p>Jimmy Shrimp 3.8 inch is compatible with a variety of rigs, including no-sinker rigs, Texas rigs, and jig head rigs, and you can effectively target the bus by using them according to the situation.</p>",Shak Tackle,,Lure,"category1, category4",True,Colour,Shrimp Miso Red Flake,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807257830,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.25.54_pm.png?v=1739085977,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.23.46_pm.png?v=1739086302,kg,,644.0,True,,,False,,,active
jk-Jimmy Shrimp-3-8,,,,,,,,,Rusty shrimp,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807257892,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.25.41_pm.png?v=1739085999,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.23.59_pm.png?v=1739086289,kg,,644.0,,,,,,,
jk-Jimmy Shrimp-3-8,,,,,,,,,Gripan/Chart,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807257847,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.25.25_pm.png?v=1739086014,3.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.24.20_pm.png?v=1739086273,kg,,644.0,,,,,,,
jk-Jimmy Shrimp-3-8,,,,,,,,,Gripan worms,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807257861,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.25.07_pm.png?v=1739086027,4.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.24.34_pm.png?v=1739086075,kg,,644.0,,,,,,,
jk-Jimmy Shrimp-3-8,,,,,,,,,Jimmy Gripan,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807257878,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.24.57_pm.png?v=1739086043,5.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.24.44_pm.png?v=1739086058,kg,,644.0,,,,,,,
jk-Jimmy Shrimp-3-8,,,,,,,,,Spawn Gill,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807257854,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.24.44_pm.png?v=1739086058,6.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.24.57_pm.png?v=1739086043,kg,,644.0,,,,,,,
jk-Jimmy Shrimp-3-8,,,,,,,,,Solid Black,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807257823,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.24.34_pm.png?v=1739086075,7.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.25.07_pm.png?v=1739086027,kg,,644.0,,,,,,,
jk-Jimmy Shrimp-3-8,,,,,,,,,Dark Tenaga/Blue Flake,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807257885,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.24.20_pm.png?v=1739086273,8.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.25.25_pm.png?v=1739086014,kg,,644.0,,,,,,,
jk-Jimmy Shrimp-3-8,,,,,,,,,Lime Chart,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807257816,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.23.59_pm.png?v=1739086289,9.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.25.41_pm.png?v=1739085999,kg,,644.0,,,,,,,
jk-Jimmy Shrimp-3-8,,,,,,,,,Eater Shrimp,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807257908,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.23.46_pm.png?v=1739086302,10.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.25.54_pm.png?v=1739085977,kg,,644.0,,,,,,,
jk-Jimmy Shrimp-3,JK Jimmy Shrimp 3,"<p>Jackal's <strong>Jimmy Shrimp 3""</strong> is a soft bait that mimics shrimp and crustaceans, and is highly effective in bass fishing.<span><span class="""" data-state=""closed""></span></span></p>
<p></p>
<p><strong>Main features:</strong></p>
<ul>
<li>
<p><strong>Size and Design:</strong> It is a compact 3-inch size and is rebalanced with a slightly fat body.This makes it easier for buses to notice even in poor visibility, such as in muddy lakes.<span><span class="""" data-state=""closed""></span></span></p>
</li>
<li>
<p><strong>Action:</strong> The unique shape creates natural action during falls and retrieves, triggering bass bites.</p>
</li>
<li>
<p><strong>Material:</strong> Made of a material that combines moderate flexibility and durability, it is designed to withstand repeated casting and bites.</p>
</li>
</ul>
<p>Jimmy Shrimp 3-inch is compatible with a variety of rigs, including no-sinker rigs, Texas rigs, and jig head rigs, and you can effectively target the bus by using them according to the situation.</p>",Shak Tackle,,Lure,category1,True,Colour,Shrimp Miso Red Flake,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807280135,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.49.49_pm.png?v=1739087441,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.48.56_pm.png?v=1739087489,kg,,644.0,True,,,False,,,active
jk-Jimmy Shrimp-3,,,,,,,,,Gripan/Chart,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807280142,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.49.33_pm.png?v=1739087457,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.49.17_pm.png?v=1739087472,kg,,644.0,,,,,,,
jk-Jimmy Shrimp-3,,,,,,,,,Jimmy Gripan,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807280197,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.49.17_pm.png?v=1739087472,3.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.49.33_pm.png?v=1739087457,kg,,644.0,,,,,,,
jk-Jimmy Shrimp-3,,,,,,,,,Spawn Gill,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807280159,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.48.56_pm.png?v=1739087489,4.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.49.49_pm.png?v=1739087441,kg,,644.0,,,,,,,
jk-Jerry Saadin-80-Slim Ridge,JK Jerry Saadin 80 Slim Ridge,"<p><meta charset=""UTF-8""><span>Jackal's</span><strong>Jerry Saadin 80 Slim Ridge</strong><span> is a soft bait that can be used for a wide variety of targets, including rockfish, sea bass, plating, and large horse mackerel.</span></p>
<p><span>The slender long body, weighing 80mm and weighing 2.6g, makes it easy for fish to inhale in one bite and can be carried firmly into hooking.In addition, the no-sinker design allows the surface to naturally exude, and the triple hooks are equipped, making it excellent hooking performance.The ridgetail, which is the first in the series, emits weak, natural vibrations, and does not put any unnecessary pressure on the fish.</span></p>
<p><span>There is a wide variety of colors available, with a total of eight colors available, including Chilemen Monster, Chart Gerlieur, and Prism Jerry.</span></p>
The <p><span> package comes with three sets, two hooked bodies and one spare body.The Jerry Saadin 80 Slim Ridge is an effective lure for a variety of fish species due to its size and modest action.</span></p>",Shak Tackle,,Lure,"category1, category4",True,Colour,Amired Flake,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807220636,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.53.45_pm.png?v=1739087636,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.52.25_pm.png?v=1739087750,kg,,644.0,True,,,False,,,active
jk-Jerry Saadin-80-Slim Ridge,,,,,,,,,Oborologlo clear,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807220674,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.53.32_pm.png?v=1739087654,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.52.38_pm.png?v=1739087735,kg,,644.0,,,,,,,
jk-Jerry Saadin-80-Slim Ridge,,,,,,,,,Clear Blue Sardin,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807220650,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.53.20_pm.png?v=1739087669,3.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.52.55_pm.png?v=1739087720,kg,,644.0,,,,,,,
jk-Jerry Saadin-80-Slim Ridge,,,,,,,,,Koza Kanap Prism Jerry,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807220643,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.53.08_pm.png?v=1739087705,4.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.53.08_pm.png?v=1739087705,kg,,644.0,,,,,,,
jk-Jerry Saadin-80-Slim Ridge,,,,,,,,,Chart Gerlie Law,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807220612,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.52.55_pm.png?v=1739087720,5.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.53.20_pm.png?v=1739087669,kg,,644.0,,,,,,,
jk-Jerry Saadin-80-Slim Ridge,,,,,,,,,Chilemen Monster,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807220605,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.52.38_pm.png?v=1739087735,6.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.53.32_pm.png?v=1739087654,kg,,644.0,,,,,,,
jk-Jerry Saadin-80-Slim Ridge,,,,,,,,,Prism Jerry,,,,,,,,,0.0,shopify,deny,manual,780.0,,False,False,'4525807220629,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.52.25_pm.png?v=1739087750,7.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_5.53.45_pm.png?v=1739087636,kg,,644.0,,,,,,,
jk-Jerry Saadin-55-Shad Tail,JK Jerry Saadin 55 Shad Tail,"<p>Jackal's <strong>Jerry Saadin 55 Shad Tail</strong> is a soft body lure developed for rockfish games.It is a compact size with a total length of 55mm, and the shad tail design allows the tail to swing left and right when retrieved, and the entire body moves in conjunction with each other, providing a strong appeal.<span><span class="""" data-state=""closed""></span></span></p>
<div class=""relative inline-flex items-center""></div>
<p><strong>Main features:</strong></p>
<ul>
<li>
<p><strong>Realistic appearance:</strong> The realistic design imitates small fish, so it does not give the target a sense of discomfort.</p>
</li>
<li>
<p><strong>Soft body:</strong> Made of soft material, it does not feel uncomfortable when fish bites, and contributes to an increase in hooking rate.</p>
</li>
<li>
<p><strong>Slow sinking design:</strong> The setting that sinks slowly allows you to conquer a wide range of ranges, from the surface to the middle layer.</p>
</li>
</ul>
<p>There is a wide variety of colors available, including hologram silver jelly, amyred flakes, and chart jelly burial.</p>
<p>Jerry Saadin 55 Shad Tail can automatically induce bites by simply wrapping them, allowing you to efficiently target rockfish, particularly active.</p>",Shak Tackle,,Lure,"category1, category6",True,Colour,Amired Flake,,,,,,,,,0.0,shopify,deny,manual,680.0,,False,False,'4525807193558,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.19.48_pm.png?v=1739089210,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.18.15_pm.png?v=1739089782,kg,,561.0,True,,,False,,,active
jk-Jerry Saadin-55-Shad Tail,,,,,,,,,Koza Kanap Prism Jerry,,,,,,,,,0.0,shopify,deny,manual,680.0,,False,False,'4525807193589,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.19.27_pm.png?v=1739089707,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.18.36_pm.png?v=1739089765,kg,,561.0,,,,,,,
jk-Jerry Saadin-55-Shad Tail,,,,,,,,,Chart Gerlie Law,,,,,,,,,0.0,shopify,deny,manual,680.0,,False,False,'4525807193527,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.19.11_pm.png?v=1739089730,3.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.18.53_pm.png?v=1739089748,kg,,561.0,,,,,,,
jk-Jerry Saadin-55-Shad Tail,,,,,,,,,Chilemen Monster,,,,,,,,,0.0,shopify,deny,manual,680.0,,False,False,'4525807193510,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.18.53_pm.png?v=1739089748,4.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.19.11_pm.png?v=1739089730,kg,,561.0,,,,,,,
jk-Jerry Saadin-55-Shad Tail,,,,,,,,,Pinky Amy Glow,,,,,,,,,0.0,shopify,deny,manual,680.0,,False,False,'4525807193565,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.18.36_pm.png?v=1739089765,5.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.19.27_pm.png?v=1739089707,kg,,561.0,,,,,,,
jk-Jerry Saadin-55-Shad Tail,,,,,,,,,Prism Jerry,,,,,,,,,0.0,shopify,deny,manual,680.0,,False,False,'4525807193534,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.18.15_pm.png?v=1739089782,6.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.19.48_pm.png?v=1739089210,kg,,561.0,,,,,,,
jk-Jerry Saadin-54,JK Jerry Saadin 54,"<p>Jackal's <strong>Jerry Saadin 54</strong> is a soft-body lure developed specifically for rockfish.A unique design that combines the properties of soft worms and hard plugs provides realistic swimming and texture.</p>
<p></p>
<p><strong>Main features:</strong></p>
<ul>
<li>
<p><strong>Size and weight:</strong> The slow-sinking design is 54mm in length and weighs 2.0g, and faithfully reproduces small fish that are targeted for rockfish.</p>
</li>
<li>
<p><strong>Material:</strong> It uses a soft body, and has a soft texture that does not make the fish feel uncomfortable, but by having a built-in weight inside, it provides moderate distance and stable swimming.</p>
</li>
<li>
<p><strong>Action:</strong> It creates a natural rolling action during retrieve, and when it falls, it slowly sinks and generates slight vibrations, inducing rockfish bites.</p>
</li>
<li>
<p><strong>Hook:</strong> Equipped with a sharp single hook, improving hooking performance.</p>
</li>
</ul>
<p>There is a wide variety of colors, and there are a wide variety of options, from natural to appealing, and you can use them according to the situation.</p>
<p>Jerry Saadin 54 is highly effective in rockfish games due to its realistic appearance and movement.It is especially suitable for use in night games and clear water, allowing you to approach the target without feeling uncomfortable.</p>
<div class=""absolute h-[60px]""></div>",Shak Tackle,,Lure,"category1, category6",True,Colour,Green Jelly Ligue Law,,,,,,,,,0.0,shopify,deny,manual,680.0,,False,False,'4525807171365,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.33.47_pm.png?v=1739090142,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-09_at_6.31.33_pm.png?v=1739090280,kg,,561.0,True,,,False,,,active
